package_key,package_filename,package_topic,table_type,internal_id,source_id,source_title,source_url_or_identifier,country_or_region,setting_or_context,patient_stage_or_process_step,condition_or_issue,topic_category_or_theme,finding_or_quote_or_case,what_happened,what_was_missed_or_identified,delay_or_timeline,product_or_system_implication,evidence_quality,source_file_path,evidence_ref
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F003,S03,Guidance for emergency departments: initial assessment,https://www.england.nhs.uk/guidance-for-emergency-departments-initial-assessment/,England,emergency department,poor handoff; red flag missed; no follow-up ownership,,poor handoff; red flag missed; no follow-up ownership,Patients may experience an 'occult wait' before triage if registration queues or digital check-in create hidden delays.,"Stage: arrival; registration; nurse triage; streaming; first clinician assessment; action: Initial assessment can include streaming, triage and rapid assessment/treatment to identify sickest patients and direct others to right service.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F003
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F004,S04,Initial Assessment of Emergency Department Patients,https://rcem.ac.uk/wp-content/uploads/2025/04/Initial-Assessment.pdf,UK,emergency department,arrival; registration; red flag missed; poor handoff,,arrival; registration; red flag missed; poor handoff,Operational queues can hide clinical risk before the patient is visible to the triage system.,"Stage: registration; initial assessment; vitals; action: Register quickly, perform initial assessment by trained registered clinician, record minimum clinical fields and use early warning scores where relevant.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F004
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F005,S05,Emergency Department Workflow Diagrams,https://www.ahrq.gov/sites/default/files/wysiwyg/professionals/quality-patient-safety/quality-resources/tools/cap-toolkit/ed-workflowdiagrams.pdf,US,emergency department,documentation error; no one connected the dots; normal-test trap,,documentation error; no one connected the dots; normal-test trap,Decision support needs upstream data completeness and downstream reassessment when diagnosis does not fit.,Stage: arrival; intake; labs ordered; imaging ordered; lab interpretation; discharge/admission; action: Patient arrives by EMS/walk-in; triage/intake RN collects key data; provider orders labs/CXR; CURB-65 and clinical assessment guide admission vs outpatient antibiotics.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F005
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F006,S06,Urgent care self-service,https://digital.nhs.uk/services/urgent-care-self-service-product,England,urgent care / ED front door,digital access gap; incomplete history; red flag missed,,digital access gap; incomplete history; red flag missed,"Self-service can speed flow but may miss nuance, language barriers or worsening while waiting.","Stage: arrival; intake form; triage; referral; action: Patient self-checks in on kiosk/tablet, completes symptom triage, and can be prioritised, redirected or referred through service routing.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F006
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F007,S07,Urgent treatment centres: principles and standards,https://www.england.nhs.uk/publication/urgent-treatment-centres-principles-and-standards/,England,urgent care,wrong specialty; poor handoff; no follow-up ownership,,wrong specialty; poor handoff; no follow-up ownership,"UTC boundaries are porous; patients may need escalation, diagnostics or follow-up ownership outside the UTC.",Stage: arrival; first clinician assessment; labs ordered; imaging ordered; referral; follow-up; action: UTCs accept booked and walk-in patients; provide basic diagnostics or protocols; share records/post-event messages and refer to ED/specialists when needed.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F007
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F008,S08,When to visit an urgent treatment centre,https://www.nhs.uk/nhs-services/urgent-and-emergency-care-services/when-to-visit-an-urgent-treatment-centre-urgent-care-centre-or-minor-injury-unit/,England,urgent care,red flag missed; patient self-advocacy required,,red flag missed; patient self-advocacy required,The workflow depends on patients knowing when and how to report deterioration while waiting.,"Stage: arrival; vitals; first clinician assessment; discharge/referral; action: On arrival, patients may have observations by nurse, may wait by acuity not arrival order, and can be assessed/treated onsite or referred; GP is updated afterwards.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F008
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F009,S09,Vital Signs in the Urgent Care Center,https://urgentcareassociation.org/wp-content/uploads/VITAL-SIGNS-IN-UC-CENTERS-04-2025_Revised.pdf,US,urgent care,normal-test trap; lab trend missed; documentation error,,normal-test trap; lab trend missed; documentation error,"Vitals create early signal but can be incomplete, delayed or not trended against prior visits.","Stage: vitals; nurse triage; first clinician assessment; action: Initial vitals tailored to age, complaint and status; abnormal vitals reported and repeated.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F009
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F010,S10,Red Flags Identification and Intervention Policy for Urgent Care Centers,https://urgentcareassociation.org/wp-content/uploads/RED-FLAGS-04-2025_Revised.pdf,US,urgent care,red flag missed; incomplete history; poor handoff,,red flag missed; incomplete history; poor handoff,Non-clinical intake staff may be the first safety barrier.,Stage: registration; intake form; nurse triage; action: Registration/intake staff ask reason for visit; red flags trigger immediate rooming and clinician involvement or ED transfer.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F010
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F011,S11,NHS 111 online,https://111.nhs.uk/,England,telehealth,incomplete history; wrong specialty; no one connected the dots,,incomplete history; wrong specialty; no one connected the dots,Digital triage may fragment complex histories into a single main symptom.,"Stage: before visit; intake form; referral; action: Patient completes one symptom pathway; service gives advice such as self-care, pharmacist, GP, UTC, ED or callback.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F011
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F012,S12,NHS 111 online staff information,https://digital.nhs.uk/services/nhs-111-online,England,telehealth,wrong specialty; poor handoff; fragmented care,,wrong specialty; poor handoff; fragmented care,The handoff is only as good as the service directory and referral visibility.,Stage: before visit; intake form; referral; action: Uses structured triage and service directory to recommend ambulance/ED/UTC/out-of-hours GP/GP/pharmacist/self-care outcomes.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F012
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F013,S13,Digital tools for online consultation in general practice,https://www.hssib.org.uk/patient-safety-investigations/workforce-and-patient-safety/second-investigation-report/,England,telehealth,digital access gap; incomplete history; no follow-up ownership; chronic illness invalidation,,digital access gap; incomplete history; no follow-up ownership; chronic illness invalidation,Online access can create a digital bottleneck and reduce the chance to observe/examine patients.,Stage: before visit; intake form; first clinician assessment; follow-up; action: Asynchronous online consultations support clinical/admin requests but may be capped or rerouted by practices for safety.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F013
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F014,S14,Telehealth and Patient Safety,https://psnet.ahrq.gov/primer/telehealth-and-patient-safety,US / international,telehealth,normal-test trap; incomplete physical exam; poor follow-up ownership,,normal-test trap; incomplete physical exam; poor follow-up ownership,Telehealth changes the signal set available for diagnosis.,"Stage: medical history; physical exam; vitals; referral; follow-up; action: Telehealth can be safer when embedded in a medical home with records, tests, referrals and follow-up; risk rises when exam and communication are limited.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F014
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F015,S15,Modern General Practice Model,https://www.england.nhs.uk/long-read/modern-general-practice-model/,England,primary care,incomplete history; wrong specialty; no one connected the dots,,incomplete history; wrong specialty; no one connected the dots,Routing can optimize capacity but also become a diagnostic gate if symptoms are under-described.,"Stage: before visit; intake form; care navigation; first clinician assessment; action: Modern access model directs patients via phone/online/in-person to the right professional first time, using care navigation and demand/capacity management.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F015
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F016,S16,Care navigation and triage in general practice,https://www.bma.org.uk/advice-and-support/gp-practices/gp-service-provision/care-navigation-and-triage-in-general-practice,UK,primary care,poor handoff; symptom dismissed; red flag missed,,poor handoff; symptom dismissed; red flag missed,Ambiguity over whether a contact is administrative or clinical can lose risk signals.,Stage: care navigation; clinical triage; referral; action: Care navigation signposts to appropriate clinician or service; clinical triage by nurse/GP makes early clinical decisions.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F016
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F017,S17,Suspected cancer: recognition and referral (NG12),https://www.nice.org.uk/guidance/NG12/,England/Wales,primary care,normal-test trap; referral delay; rare disease delay,,normal-test trap; referral delay; rare disease delay,Threshold pathways may leave low-risk but persistent symptoms in a monitoring black zone.,"Stage: medical history; physical exam; labs ordered; referral; safety netting; action: Guideline organizes referral/investigation actions by cancer site, symptom and findings; includes safety netting and diagnostic-process advice.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F017
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F018,S18,Safety netting,https://www.cancerresearchuk.org/health-professional/diagnosis/primary-care/safety-netting,UK,primary care,normal-test trap; no follow-up ownership; repeated visits ignored,,normal-test trap; no follow-up ownership; repeated visits ignored,A negative test can prematurely close a diagnostic episode.,"Stage: follow-up; repeat visit; diagnosis discussion; action: Safety-netting gives time-bound follow-up, documents advice, ensures tests/referrals completed and monitors persistent symptoms even after negative tests.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F018
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F019,S19,GP mythbuster: managing test results in general practice,https://www.cqc.org.uk/guidance-regulation/gps/gp-mythbusters,England,primary care,abnormal result not followed up; documentation error; no follow-up ownership,,abnormal result not followed up; documentation error; no follow-up ownership,Test-result management crosses many people and organisations.,"Stage: labs ordered; lab interpretation; follow-up; action: Practice needs systems for ordering, tracking attendance, return/non-return, review, filing, patient communication and abnormal follow-up.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F019
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F020,S20,Continuity of care: delayed diagnosis in GP practices,https://www.hssib.org.uk/patient-safety-investigations/continuity-of-care-delayed-diagnosis-in-gp-practices/investigation-report/pdf/,England,primary care,fragmented care; no one connected the dots; missing family/history context; repeated visits ignored,,fragmented care; no one connected the dots; missing family/history context; repeated visits ignored,No one clinician/system connected the repeated back-pain presentations with prior cancer risk.,Stage: repeat visit; medical history; specialist review; emergency escalation; action: Over 8 months the patient saw many clinicians; eventual GP found spinal lump and sent patient to ED where CT found metastatic cancer.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F020
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F021,S21,Jess's Rule: Three strikes and we rethink,https://www.england.nhs.uk/long-read/jesss-rule-three-strikes-and-we-rethink/,England,primary care,repeated visits ignored; no one connected the dots; bias or minimization,,repeated visits ignored; no one connected the dots; bias or minimization,Repeat visits are often visible only as isolated encounters.,"Stage: repeat visit; physical exam; referral; labs ordered; action: After three presentations, GP teams are prompted to reflect, review and rethink, consider face-to-face exam, second opinion, tests or referral.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F021
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F022,S22,"Years of being dismissed, ignored and belittled: Endometriosis UK diagnosis report",https://www.endometriosis-uk.org/diagnosis-report,UK,primary care,symptom dismissed; chronic illness invalidation; bias or minimization; patient self-advocacy required,,symptom dismissed; chronic illness invalidation; bias or minimization; patient self-advocacy required,Chronic pain and women's health symptoms can be minimized despite repeated presentations.,Stage: medical history; referral; specialist review; repeat visit; action: Survey documented repeated GP visits and A&E attendance before diagnosis; respondents reported dismissal/minimisation.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F022
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F023,S23,The impact of waiting for care,https://www.healthwatch.co.uk/report/2023-10-03/impact-waiting-care,England,primary care / specialist referral,referral delay; no follow-up ownership; patient self-advocacy required,,referral delay; no follow-up ownership; patient self-advocacy required,"Referral is not a completed action unless the patient is seen, tests are done and results acted on.","Stage: referral; follow-up; lab interpretation; action: Healthwatch gathered patient reports of waiting after GP referral, confusion over results and pressure to chase.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F023
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F024,S24,Patients being harmed due to repeated mistakes in reading scans,https://www.ombudsman.org.uk/news-and-blog/news/patients-being-harmed-due-repeated-mistakes-reading-scans,England,hospital outpatient / imaging / ED,abnormal result not followed up; red flag missed; repeated visits ignored,,abnormal result not followed up; red flag missed; repeated visits ignored,"Imaging workflows fail at multiple points: ordering, performance, interpretation, communication, follow-up.","Stage: imaging ordered; lab interpretation; follow-up; emergency return; action: Ombudsman reported repeated failures in scan reading, carrying out scans and follow-up; a cancer case was only identified at a fifth A&E visit after lesion not reported.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F024
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F025,S25,Failures in communication or follow-up of unexpected significant radiological findings,https://www.hssib.org.uk/patient-safety-investigations/failures-in-communication-or-follow-up-of-unexpected-significant-radiological-findings/,England,radiology / ED / primary care,poor handoff; abnormal result not followed up; no follow-up ownership,,poor handoff; abnormal result not followed up; no follow-up ownership,"Responsibility can diffuse between radiology, ED, GP and patient.",Stage: imaging ordered; imaging interpretation; discharge; follow-up; action: Investigation traced multistep communication of unexpected significant findings and weak assurance that action occurred.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F025
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F026,S26,Core Elements of Hospital Diagnostic Excellence,https://www.cdc.gov/patient-safety/hcp/hospital-dx-excellence/index.html,US,inpatient ward / hospital outpatient,poor handoff; no follow-up ownership; abnormal result not followed up,,poor handoff; no follow-up ownership; abnormal result not followed up,Discharge can sever ownership of pending results.,Stage: discharge; follow-up; imaging/lab interpretation; action: Hospital diagnostic excellence framework encourages targeting pending tests and suspicious imaging follow-up.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F026
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F027,S27,Referral Assessment Services - NHS e-Referral Service,https://digital.nhs.uk/services/e-referral-service/document-library/referral-assessment-services,England,specialist clinic,wrong specialty; referral delay; poor handoff,,wrong specialty; referral delay; poor handoff,Referral triage creates a new work queue where responsibility can be unclear to patient and referrer.,"Stage: referral; specialist review; follow-up; action: Referral Assessment Services allow provider review before booking; outcomes include booking, redirecting, requesting more info, or returning advice.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F027
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F028,S28,Diagnostic services - NHS e-Referral Service,https://digital.nhs.uk/services/e-referral-service/document-library/diagnostic-services,England,hospital outpatient / diagnostic services,incomplete history; wrong specialty; documentation error,,incomplete history; wrong specialty; documentation error,Straight-to-test pathways are efficient only when referral information is complete.,"Stage: referral; imaging ordered; labs ordered; specialist review; action: Diagnostic e-RS models include direct-to-test, clinical assessment then test, and one-stop consultant-led models.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F028
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F029,S29,Outpatient recovery and transformation improvement guide,https://www.england.nhs.uk/long-read/outpatient-recovery-and-transformation-improvement-guide/,England,hospital outpatient / specialist clinic,referral delay; no follow-up ownership; normal-test trap,,referral delay; no follow-up ownership; normal-test trap,Advice can reduce unnecessary appointments but must not become a soft rejection of unresolved symptoms.,"Stage: referral; specialist review; imaging/labs ordered; follow-up; action: Improvement guide promotes advice/guidance, straight-to-test, pre-appointment hubs; one GI case cut waits through advice and e-RS.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F029
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F030,S30,Health Center Program Compliance Manual: Continuity of Care and Hospital Admitting,https://bphc.hrsa.gov/compliance/compliance-manual/chapter7,US,community health center,poor handoff; fragmented care; no follow-up ownership,,poor handoff; fragmented care; no follow-up ownership,Safety-net clinics may be responsible for follow-up despite care occurring elsewhere.,Stage: referral; discharge; follow-up; action: Health centers must have referral/hospital arrangements and processes to receive/record ED or hospital visit information and follow-up actions.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F030
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F031,S31,Health Center Program: Patient-Centered Medical Home,https://bphc.hrsa.gov/technical-assistance/clinical-quality-improvement/patient-centered-medical-home,US,community health center,fragmented care; no follow-up ownership,,fragmented care; no follow-up ownership,"Coordination is a model, not a closed-loop diagnostic guarantee.",Stage: long-term monitoring; follow-up; referral; action: PCMH recognition emphasizes care coordination and continuous quality improvement in health centers.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F031
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F032,S32,Reach and effectiveness of a centralized navigation program for patients with positive FITs,https://www.sciencedirect.com/science/article/pii/S221133552300102X,US: North Carolina,community health center / public health screening,abnormal result not followed up; patient self-advocacy required; no follow-up ownership,,abnormal result not followed up; patient self-advocacy required; no follow-up ownership,Abnormal screening is only useful if diagnostic colonoscopy happens.,"Stage: public health screening; lab interpretation; referral; follow-up; action: Mailed FIT outreach identified abnormal results; centralized patient navigation addressed informational, emotional, financial and transport barriers to colonoscopy.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F032
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F033,S33,Implementing a successful patient navigation program for follow-up colonoscopy after abnormal FIT,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0343659,US: Washington state,community health center / screening,referral delay; fragmented care; documentation error,,referral delay; fragmented care; documentation error,"Navigation fails if it is not staffed, documented, partnered and tracked.","Stage: public health screening; referral; follow-up; action: PRECISE trial implementation support trained navigators and documented challenges in workload, documentation, partnerships and tracking.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F033
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F034,S34,Bowel cancer screening,https://www.nhs.uk/tests-and-treatments/bowel-cancer-screening/,England,public health screening,normal-test trap; no follow-up ownership,,normal-test trap; no follow-up ownership,Screening can create false reassurance if symptoms are separated from screening result interpretation.,Stage: before visit; public health screening; lab interpretation; referral; follow-up; action: Eligible people receive FIT at home; results usually within 2 weeks; further tests lead to specialist nurse and usually colonoscopy; negative screen does not rule out cancer if symptoms occur.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F034
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F035,S35,Breast screening programme: pathway requirements,https://www.gov.uk/government/publications/breast-screening-programme-pathway-requirements/breast-screening-programme-pathway-requirements,England,public health screening,no follow-up ownership; abnormal result not followed up; patient self-advocacy required,,no follow-up ownership; abnormal result not followed up; patient self-advocacy required,Population screening has a built-in non-attendance black zone.,"Stage: before visit; public health screening; imaging ordered; imaging interpretation; specialist review; action: Programme sends invitations, performs mammography, recalls non-attenders/technical failures, and sends abnormal cases to assessment clinic/MDT.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F035
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F036,S37,Patient Navigation,https://www.cdc.gov/cancer/php/interventions/patient-navigation.html,US,public health screening / community,fragmented care; patient self-advocacy required; referral delay,,fragmented care; patient self-advocacy required; referral delay,The problem is often not clinical detection but completion of the next step.,"Stage: before visit; referral; follow-up; action: CDC describes navigators helping people overcome practical, informational and trust barriers to screening and diagnosis.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F036
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F037,S38,Ayushman Bharat: Comprehensive Primary Health Care through Health and Wellness Centres,https://aam.mohfw.gov.in/download/document/45a4ab64b74ab124cfd853ec9a0127e4.pdf,India,community health center / rural clinic,referral delay; no follow-up ownership; lab trend missed,,referral delay; no follow-up ownership; lab trend missed,Community screening creates many positive signals that need tracking beyond the first contact.,"Stage: before visit; home/community visit; public health screening; referral; long-term monitoring; action: HWCs use empanelment, home/community interaction and universal screening to identify risks before clinic attendance; CHO leads HWC team and referrals.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F037
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F038,S39,Integrated Management of Childhood Illness,https://www.who.int/teams/maternal-newborn-child-adolescent-health-and-ageing/child-health/integrated-management-of-childhood-illness/,LMIC / global,low-resource clinic,red flag missed; referral delay; incomplete history,,red flag missed; referral delay; incomplete history,Low-resource workflows depend heavily on algorithms and referral availability.,"Stage: medical history; physical exam; referral; emergency escalation; action: IMCI uses evidence-based algorithms based on history/signs/symptoms when lab/radiology support is limited; includes treatment, counselling and referral for severe illness.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F038
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F039,S40,Integrated Community Case Management (iCCM),https://www.childhealthtaskforce.org/hubs/iccm,LMIC / hard-to-reach communities,home/community visit,referral delay; poor handoff; low-resource supply gap,,referral delay; poor handoff; low-resource supply gap,"The first diagnostic encounter may happen at home, not a clinic.",Stage: before visit; home/community visit; emergency escalation; action: iCCM trains/supplies CHWs to diagnose/classify/treat uncomplicated cases and refer severe illness.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F039
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F040,S41,Community-based case management: the RAcE programme,https://www.who.int/teams/global-malaria-programme/case-management/community-based-case-management-race-programme,"DRC, Malawi, Mozambique, Niger, Nigeria",home/community visit,poor handoff; no follow-up ownership; fragmented care,,poor handoff; no follow-up ownership; fragmented care,Community programmes can generate care access but require supervision and integration with facilities.,"Stage: home/community visit; referral; follow-up; action: RAcE supported iCCM scale-up through CHW training, supplies and diagnosis/treatment/referral in five countries.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F040
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F041,S42,Effectiveness of a structured triage system in a resource-limited rural hospital in Uganda,https://link.springer.com/article/10.1186/s12245-025-01005-z,Uganda,rural clinic,red flag missed; arrival; poor handoff,,red flag missed; arrival; poor handoff,"In many rural OPDs, primary and emergency care share a front door with no formal triage.",Stage: arrival; nurse triage; vitals; first clinician assessment; action: Rural OPD implemented IITT-adapted structured triage using a three-colour checklist on charts and short training; patient flow improved without added resources.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F041
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F042,S43,Brazil's Family Health Strategy: Using Community Health Workers to Provide Primary Care,https://www.commonwealthfund.org/publications/case-study/2016/dec/brazils-family-health-strategy-using-community-health-care-workers,Brazil,home/community visit,fragmented care; no one connected the dots; documentation error,,fragmented care; no one connected the dots; documentation error,Community knowledge is powerful but can be under-documented or poorly integrated into clinical records.,"Stage: home/community visit; long-term monitoring; referral; action: CHWs provide home basic care, register families, relay information to teams, resolve low-level problems and refer complex problems.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F042
